Brand,Model,Year,Price,Color,Mileage,Transmission,Fuel_Type,Date_Sold,Buyer_Name,City,Dealership_ID,Cost,Profit,Customer_Email,Customer_Phone
Honda,Accord,2024,56574.03,,196207.9,Automatic,Hybrid,01-01-2024,Travis Kelley,Stacyhaven,D0046,45389.70465,11184.32535,danielcole@jimenez.com,191.236.8567x7307
Hyundai,Elantra,2023,7011.75,White,44019.7,Automatic,Diesel,07-08-2020,Nicole Woodward,Lake Matthewmouth,D0008,6219.83194,791.9180596,fernandezlarry@gmail,992-962-9084x470
Volkswagen,Golf,2014,58581.08,Red,165363,Automatic,Petrol,09-09-2020,Tracey Williams,East Amanda,D0046,42668.44043,15912.63957,lisacollins@hotmail.com,031-649-9507
Chevrolet,Equinox,2010,,Blue,46795.5,Automatic,Diesel,26-07-2024,William Thomas,North Tammyfort,D0042,,,morrowmiguel@barnes.com,498-601-9227
BMW,X5,2008,66946.94,Blue,42499.1,Automatic,Electric,20-01-2024,Carl Murray,South Jamiehaven,D0017,60375.18772,6571.752285,robinsonandrea@weber-cherry.com,677-492-2100x9462
Hyundai,Elantra,2020,46460.89,Black,196783.2,Manual,Electric,22-04-2023,Sierra Wells,Porterfort,D0009,41384.95572,5075.934279,nicholasmoore@morales.org,8844987626
Nissan,Rogue,2006,50375.06,Silver,10203.5,Automatic,Hybrid,05-01-2022,Charles Miller,East Patricia,D0006,40125.69889,10249.36111,jennifer13@gmail,134082988
Hyundai,Tucson,2023,41061.79,Black,149859.1,Manual,Petrol,16-10-2023,Keith Porter,Weberborough,D0043,38540.56429,2521.225708,laura65@barton.com,(727)015-3776x862
Hyundai,Elantra,2004,23221.46,Grey,78254.6,Manual,Hybrid,16-09-2024,Ronald Smith,Markside,D0025,21541.63709,1679.822908,angelicawilson@murillo.com,534-219-4442x1918
Toyota,Corolla,2017,67004.39,White,169127.4,Manual,Electric,05-05-2023,Kevin Jordan,Barronburgh,D0039,63022.66667,3981.723327,suarezmichelle@yahoo.com,
Mercedes,E-Class,2012,20809.21,,163223.1,Automatic,Petrol,10-05-2023,Madeline Williams,Port Mitchellchester,D0049,16792.58866,4016.621337,santiagocynthia@barker.com,
Ford,Escape,2023,48809.61,Red,50733.7,Automatic,Electric,07-11-2022,Eddie Sexton,Port Amberfort,D0028,36576.37915,12233.23085,,001-137-333-4500x064
Mercedes,C-Class,2002,47599.77,Grey,17047.6,Manual,Hybrid,03-04-2024,David Leon,East Harold,D0033,40777.04077,6822.729228,jmclean@mccoy-lee.com,366.278.0020x4894
Toyota,Corolla,2023,53544.18,,12509,Automatic,Diesel,21-12-2024,Steven Rojas,North Briana,D0037,46647.33031,6896.849688,pricekaitlyn@nelson.com,(981)778-1584x151
ford,Focus,2011,62301.76,Blue,52994.9,Manual,Petrol,02-05-2021,Christina Carson,New Douglasfort,D0009,45565.04299,16736.71701,martinezwilliam@king.com,(906)937-1520x47782
Kia,Rio,2017,13023.15,White,43975.4,Manual,Electric,10-07-2022,Colin Gutierrez,Angelaside,D0018,11676.82663,1346.323368,,(541)231-3140
Hyundai,Elantra,2020,44783.13,Grey,192841.1,Manual,Electric,01-07-2020,Pamela Vaughn,Eatonport,D0021,31550.38929,13232.74071,fadkins@banks.com,955.802.7599x765
Kia,Rio,2015,7419.48,Blue,158040.8,Automatic,Electric,17-11-2023,Stacey Wright,West Nicole,D0002,6089.034404,1330.445596,hfrazier@yahoo.com,(643)580-5652x7180
Toyota,Corolla,2000,41886.94,Black,57862.3,Manual,Petrol,19-04-2025,Jeffrey Wright,Jordanfort,D0043,32787.17255,9099.76745,lawrencejeffrey@bowers.com,5735560815
Nissan,Rogue,2003,17102.23,Black,167111.8,Automatic,Diesel,30-03-2022,Louis Gutierrez,Hartside,D0038,15136.7693,1965.4607,jordan35@gmail,+1-100-455-6425x6958
Toyota,RAV4,2015,7083.91,Blue,96615.4,Manual,Hybrid,15-01-2022,Jason Williams,New Adam,D0040,5512.629211,1571.280789,morrisoncrystal@burke.com,443.001.3811x3214
Kia,Sportage,2019,5917.26,White,130579.4,Automatic,Petrol,05-10-2023,Mr. Jeffrey Murphy PhD,East David,D0036,5365.190164,552.069836,michaellarson@smith.com,001-365-407-3567x2947
Chevrolet,Impala,2008,44859.83,Silver,18166.5,Manual,Petrol,01-09-2021,Kimberly Davis,New Roger,D0050,38074.25909,6785.570909,edward84@wright.biz,(048)775-4876x080
Hyundai,Tucson,2005,14060.94,Black,70583.2,Manual,Hybrid,29-09-2020,Anthony Smith,Port Michele,D0043,12633.37973,1427.560268,taylorbaxter@hotmail.com,001-009-449-4557
Toyota,RAV4,2020,66927.08,Red,89603.5,Automatic,Diesel,17-12-2023,Christina Davis,Peckville,D0037,63402.376,3524.703996,dylanhamilton@allen.com,001-593-272-6216x950
Honda,Accord,2018,19184.66,Blue,186143.2,Automatic,Diesel,13-07-2023,Mrs. Olivia Anderson,Luismouth,D0015,16686.61749,2498.042513,griffithaaron@chase-garza.com,+1-599-334-8840x1877
Chevrolet,Malibu,2023,54381.39,Black,59085.4,Manual,Petrol,08-07-2020,Michael Joseph,Port Stephaniemouth,D0028,51457.71482,2923.675179,thomasowens@lucas.net,470-782-5077
Nissan,Altima,2017,12370.91,Silver,26315.8,Manual,Hybrid,16-07-2024,Elijah Reese,East Susanberg,D0018,8748.819901,3622.090099,ddavis@yahoo.com,795.249.6508x765
Kia,Sportage,2022,62535.17,Grey,10691.5,Automatic,Petrol,13-07-2020,Jacob Miles,Taylormouth,D0034,49061.02942,13474.14058,rosefelicia@gmail.com,450.021.3914x8942
Ford,Focus,2008,64339.71,Silver,178978,Manual,Petrol,05-07-2021,William Collins,Duffychester,D0022,46772.60894,17567.10106,yharris@gmail,566-795-9285x1768
Toyota,RAV4,2021,6227.68,Red,137487.2,Manual,Hybrid,10-11-2021,Melissa Montgomery,Collinston,D0011,4767.763794,1459.916206,kyle00@gmail.com,7256589182
Nissan,Altima,2021,6866.44,White,71550.2,Automatic,Diesel,31-08-2022,Nancy Massey,New Christopherbury,D0013,6246.551357,619.8886435,kmartinez@hotmail.com,001-101-428-8752
Mercedes,C-Class,2013,56483.98,Blue,102870.7,Automatic,Diesel,13-12-2023,Justin White,New Shannonton,D0004,39995.22267,16488.75733,,+1-184-949-8383x5470
Nissan,Rogue,2009,37443.73,White,119280.8,Manual,Petrol,27-01-2025,Steven Macias,Sandraborough,D0022,31080.00835,6363.721651,danielsgregory@wolf.com,936.502.1709
BMW,X3,2023,29450.69,Black,138723.8,Automatic,Petrol,05-09-2022,Lisa King,North Christophermouth,D0007,24791.06594,4659.624061,samantha20@riley.info,503-968-5496
Kia,Rio,2008,13084.81,Blue,26301.7,Automatic,Petrol,21-03-2025,Carolyn Carpenter,East Elizabethland,D0043,10995.00603,2089.803966,fmarquez@gmail.com,850-941-2123x02416
Chevrolet,Impala,2020,46119.51,Blue,78138.6,Automatic,Petrol,06-07-2022,Sara Guerra,Port Diamondshire,D0024,37763.77404,8355.735963,zparker@gmail.com,+1-682-781-5007x3435
Nissan,Sentra,2019,26944.28,Blue,26152.6,Automatic,Electric,06-04-2024,Melinda Aguirre,West Thomasborough,D0004,24186.55291,2757.727087,alexisadams@ramirez.org,-7535
Chevrolet,Malibu,2002,28561.5,Black,99210.8,Manual,Petrol,02-10-2021,Edgar Watson,Osborneside,D0028,20946.59774,7614.902262,stephanie69@burke.net,-3723
Chevrolet,Malibu,2022,65637.01,Red,78858.5,Automatic,Electric,25-05-2024,Alexandra Gonzalez,Lake Stevenville,D0015,51042.24367,14594.76633,aacosta@yahoo.com,001-992-221-7904
Nissan,Altima,2011,59710.94,Red,186213.5,Automatic,Hybrid,17-09-2024,Renee Anderson,West Randyfurt,D0001,50989.05336,8721.886642,wsullivan@hotmail.com,+1-714-639-6975x2603
Honda,Accord,2016,34325.44,Black,39825.3,Automatic,Petrol,09-08-2022,Andrew Curtis,Evanbury,D0003,29957.11042,4368.329584,sean39@meyer.com,+1-518-712-9556x8951
Toyota,Camry,2020,59303.84,Grey,127187,Automatic,Diesel,25-01-2023,Tina Mcmillan,Ryanton,D0014,47504.57648,11799.26352,taylor43@brown-rowe.com,-10327
Toyota,Corolla,2024,32005.58,Red,187742.5,Manual,Diesel,23-12-2022,Jennifer Fisher,South Tristan,D0038,29408.09725,2597.48275,davidmonroe@bishop.com,162-098-2524x29060
Toyota,Camry,2015,14770.18,Silver,187390.4,Automatic,Hybrid,12-09-2024,Michael Crosby,Smithland,D0050,11873.35406,2896.825935,thaynes@yahoo.com,407-247-8619x63537
Chevrolet,Impala,2000,8261.45,Blue,89912.3,Manual,Petrol,14-08-2020,Micheal Banks,Mariestad,D0001,6614.893724,1646.556276,atkinsdestiny@alexander.com,001-333-236-8805x535
Volkswagen,Passat,2008,62045.75,Grey,23252.8,Manual,Petrol,28-11-2022,Barbara Thomas,Port Travis,D0038,43993.65167,18052.09833,jessica51@harrington.info,(783)6987199x36713
Ford,Escape,2003,37958,Silver,40150.1,Automatic,Petrol,24-07-2024,Daniel Hart,Garzabury,D0038,31800.65571,6157.34429,rsalas@singh.info,451.621.9863x42006
BMW,X3,2017,45620.88,White,127690.1,Manual,Hybrid,23-04-2024,Dustin Robertson,North Robertfurt,D0021,40017.27687,5603.603127,daniellehensley@gmail.com,363.635.8061x6677
Volkswagen,Golf,2001,65481.52,White,50028.3,Manual,Hybrid,31-03-2024,Raymond Allen,Lake Michaelshire,D0048,47710.46022,17771.05978,,531-620-6614x050
Mercedes,E-Class,2005,41855.05,Blue,56740.5,Automatic,Hybrid,15-01-2023,Melissa Sheppard,Lake Jenna,D0029,32494.51092,9360.539076,vpetty@tucker-rodriguez.biz,160.682.3715
Chevrolet,Equinox,2015,14661.24,White,38211.2,Automatic,Hybrid,04-10-2021,Lori Mcdonald,East Daniel,D0005,13126.41693,1534.823075,rodriguezwanda@gmail,1198991275
Honda,CR-V,2001,6971.7,Silver,194413.6,Automatic,Diesel,27-11-2020,Sean Lara,Susanview,D0049,5517.960132,1453.739868,frenchnicole@alexander.com,090-457-1731x462
Hyundai,Elantra,2006,49466.09,Red,5019.6,Manual,Petrol,08-05-2025,George Johnson,New Caitlin,D0010,37614.04528,11852.04472,riossteven@yahoo.com,586-625-7943
BMW,X5,2010,59689.87,Silver,49764.6,Manual,Electric,26-08-2020,Nicole Smith,Erinberg,D0028,51813.80156,7876.068444,stoutmichael@gmail.com,126-944-1393
BMW,X3,2017,65350.56,Silver,86382.5,Automatic,Diesel,18-03-2024,Debbie Velasquez,Amandaland,D0021,48959.96608,16390.59392,,329.385.1321x8871
Kia,Sportage,2011,36096.09,Red,106035.5,Manual,Petrol,02-04-2023,Jason Adams,Matthewsberg,D0050,33349.6551,2746.434901,roger87@mills.com,17860779954
Nissan,Sentra,2006,55109.61,Silver,41089.8,Automatic,Electric,02-12-2020,Derek Chase,New Ginahaven,D0007,40031.59861,15078.01139,joelmartinez@gmail.com,001-438-970-7473x8426
Kia,Optima,2007,9325.47,Red,187061.4,Manual,Hybrid,07-02-2025,Glenda Nelson,New Shawn,D0003,8175.056246,1150.413754,collierkyle@kennedy-rodriguez.org,(959)333-3119x1823
Honda,Accord,2016,43698.15,Red,39305.9,Manual,Electric,23-07-2024,Michelle Vega,Daniellebury,D0045,36046.04352,7652.10648,jjohnson@leonard.com,(023)495-4503
BMW,X3,2014,21347.84,Red,135047.4,Manual,Hybrid,05-01-2024,Chris Schultz,Ivanland,D0047,19586.26728,1761.572723,roygreen@patterson.org,(706)577-3988x36869
Ford,Fusion,2008,26513.11,Blue,175032.5,Automatic,Diesel,21-09-2021,Alexis Michael,Obrienhaven,D0020,19395.63308,7117.476918,chapmandaniel@hotmail.com,271.238.9541x78867
Honda,Civic,2005,62280.53,Grey,118200.4,Automatic,Hybrid,08-09-2024,Johnny Anderson,Williamberg,D0019,54151.2847,8129.245298,ulawrence@larson-allen.net,(525)422-4632
Chevrolet,Equinox,2009,12549.27,Grey,30433.7,Automatic,Petrol,05-02-2021,Miranda Blake,West Victoria,D0035,10579.20603,1970.06397,hansensarah@yahoo.com,4296738547x693
Honda,CR-V,2005,65247.87,Blue,32395,Manual,Petrol,26-10-2021,Crystal Miller,Phillipsshire,D0004,53504.7238,11743.1462,julie95@herrera-webb.com,
Ford,Fusion,2019,9154.13,White,117661.6,Automatic,Electric,14-04-2023,Susan Sanchez,Friedmanshire,D0005,7532.492493,1621.637507,,342-013-3155
BMW,X5,2012,33661.47,Blue,183208.8,Manual,Diesel,22-11-2020,Erica Lowery,East Tyler,D0001,29638.73046,4022.73954,blakeevans@hotmail.com,(500)609-0054x13586
Ford,Fusion,2019,56057.25,Grey,161725.1,Manual,Electric,08-05-2022,Michelle Smith,Youngside,D0004,52381.8796,3675.370403,jonesshelly@gmail.com,503-517-2537
Kia,Optima,2006,48934.44,Black,105019.7,Manual,Diesel,29-09-2022,Katrina Reed,Owensview,D0012,35370.44521,13563.99479,ryan63@yahoo.com,084-397-0295
Hyundai,Sonata,2008,25781.94,Black,65897.5,Automatic,Petrol,29-11-2024,Jerry Lopez,North Kristinestad,D0027,18173.06202,7608.877977,shelley91@howell-anderson.com,(566)484-9396x004
Hyundai,Tucson,2005,19253.79,Blue,195716.7,unknown,Petrol,28-10-2022,Kathleen Jones,Mccallbury,D0042,17355.87072,1897.919281,deanna10@gmail.com,+1-737-118-9337x4617
Kia,Optima,2001,35562.31,Black,163584.1,Automatic,Petrol,30-08-2021,Cindy Fuller,West Timothychester,D0023,25855.30532,9707.004677,russellscott@yahoo.com,(889)311-5068
Toyota,RAV4,2008,41201.75,Black,186962.2,Automatic,Hybrid,21-10-2021,Jennifer Weaver,Tammytown,D0025,39004.63368,2197.116321,martinezbarbara@yahoo.com,(910)2388607
Kia,Sportage,2023,67267.99,,21149.7,Automatic,Diesel,31-08-2024,Chad Green,East James,D0021,57503.17095,9764.819046,smithlindsay@hotmail.com,9674428793x1144
Ford,Focus,2012,16173.38,Silver,196383.4,Manual,Petrol,09-03-2021,Sydney Gilbert,New Justinfurt,D0024,13953.04338,2220.336615,,384.180.2534
Volkswagen,Tiguan,2012,34741.68,Red,117785.5,Manual,Hybrid,22-02-2021,Ashley Moore,Simpsonland,D0025,26046.63397,8695.046025,gordonvanessa@gmail,001-750-695-0854x95568
Nissan,Sentra,2013,48161.86,Black,118213.2,Automatic,Petrol,24-05-2025,Lori Hoover,East Williambury,D0045,36606.77396,11555.08604,ashley70@gmail,
Honda,CR-V,2023,64938.62,Red,163259.8,Automatic,Hybrid,15-07-2023,Kristina Delacruz,South Stephen,D0046,56161.35869,8777.261305,colemadeline@snyder.com,001-390-405-7872x71960
Hyundai,Sonata,2006,59051.07,Silver,126101.9,Manual,Diesel,11-01-2021,Brandon Anderson,Spencermouth,D0032,54765.8348,4285.235203,howardchristopher@gmail.com,549.896.4627x684
Mercedes,E-Class,2017,,Grey,27022.9,Automatic,Hybrid,01-09-2020,Michelle Brown,Paulside,D0032,,,,8012727643
BMW,X3,2019,49019.93,Silver,93965.1,Automatic,Electric,18-12-2020,Lindsay Rodriguez,Port Amandaton,D0005,36740.81679,12279.11321,amyjohnson@yahoo.com,(133)747-6293
Kia,Sportage,2003,68217.75,Blue,139043,Automatic,Diesel,12-10-2024,Stephanie Lewis,Teresaberg,D0036,50039.75972,18177.99028,,(146)007-2531x11809
Chevrolet,Impala,2016,32337.14,Black,35961,Manual,Petrol,17-02-2022,Lisa Garcia,South Diamond,D0046,23091.96265,9245.177349,andrea40@nichols.com,
Honda,CR-V,2004,39284.78,Blue,98445.9,Manual,Hybrid,22-05-2024,Matthew Watkins,South Jessica,D0042,36027.06033,3257.719667,,
Hyundai,Tucson,2020,45822.65,Blue,187875.3,Automatic,Hybrid,24-05-2024,Christopher Fisher,Moorestad,D0049,35452.00882,10370.64118,jacksonmichele@yahoo.com,12434882393
Kia,Rio,2000,10653.53,Blue,164918.4,Manual,Diesel,12-03-2025,Andrew Graves,Marcusberg,D0042,7462.297139,3191.232861,norozco@gmail,001-978-523-5738x2388
Hyundai,Elantra,2024,52181.72,White,,Manual,Electric,28-01-2025,Isaac Tate,Woodborough,D0039,39447.00717,12734.71283,april10@hotmail.com,397.504.4311x7999
Toyota,Camry,2012,,Red,146217.9,Manual,Diesel,20-11-2020,David Patel,Port Glenn,D0016,,,johnsonvanessa@walker-morales.com,369.947.1013x71704
Volkswagen,Golf,2002,,Silver,7763.4,Automatic,Petrol,05-02-2023,Joshua Nelson,East Markfurt,D0033,,,jeremyjackson@hotmail.com,(005)034-7579
Chevrolet,Equinox,2012,59457.36,Grey,157417.2,Manual,Diesel,26-06-2021,Amber Townsend,West Shirley,D0049,49402.25226,10055.10774,rkennedy@hotmail.com,001-313-895-7764x47447
Ford,Focus,2023,32259.17,Blue,98938.7,Manual,Hybrid,25-06-2025,Shannon Brown,Lake Sonya,D0021,24232.39451,8026.775491,,
Kia,Optima,2019,53695.32,Black,144784.5,unknown,Petrol,16-09-2022,Beverly Landry MD,West Michaelborough,D0009,42081.26854,11614.05146,sergio64@gmail.com,4579061673
Hyundai,Sonata,2001,53165.13,White,92785.4,Manual,Petrol,16-05-2023,Kristy Rodriguez,Lake Michael,D0006,41605.80379,11559.32621,starkdiana@yahoo.com,001-355-424-4040
Nissan,Altima,2022,22758.66,Red,66631.9,Manual,Petrol,01-01-2023,Judy Reeves,Randalltown,D0045,16043.29489,6715.365111,jamie86@gmail,(718)531-6627x73031
Volkswagen,Golf,2003,24771.71,Red,116170.2,Manual,Diesel,03-05-2022,Charles Costa,Jenniferside,D0035,18177.37585,6594.334146,martin90@hotmail.com,(745)426-1751x127
Mercedes,C-Class,2018,69942.42,Grey,188566,Manual,Petrol,30-05-2025,Kevin Sanders,Ortizberg,D0039,61115.62469,8826.795308,savagecassandra@hotmail.com,
Hyundai,Sonata,2019,45212.64,White,78209.3,Manual,Diesel,18-07-2022,Emily Martin,Madisonstad,D0022,33008.06414,12204.57586,tracy35@yahoo.com,
Honda,Accord,2016,49026.22,Red,109752.4,Manual,Electric,20-08-2022,Natalie Bender,Johnsonberg,D0041,37146.36135,11879.85865,grodriguez@yahoo.com,969.807.2584
Honda,CR-V,2002,60100.83,Blue,164550,Manual,Hybrid,03-10-2023,Clifford Wyatt,Stephanieborough,D0005,47340.48169,12760.34831,amanda08@yahoo.com,+1-205-335-0604x95904
Hyundai,Sonata,2000,49089.17,Black,65120.3,Manual,Petrol,04-09-2023,Jamie Hernandez,Davidside,D0042,43661.56388,5427.606124,,001-991-153-8482x48786
Nissan,Sentra,2016,64537.31,Blue,144046.3,Automatic,Electric,01-12-2024,Brittany Blackwell DDS,New Zachary,D0023,54572.7649,9964.545097,toddscott@yahoo.com,+1-560-041-6122x40970
Honda,CR-V,2002,52251.88,Grey,17452.9,Manual,Electric,05-06-2025,Sarah Reyes,North Tony,D0017,45576.70213,6675.177866,thomasjames@blankenship.com,969.697.6761
Hyundai,Sonata,2012,,Grey,13833.2,Manual,Hybrid,30-05-2025,Steven Cooper,Port Christine,D0012,,,ashley75@gmail.com,171-475-0454
Ford,Escape,2017,26529.78,Black,,Automatic,Petrol,15-10-2022,Patricia Little MD,North William,D0023,23104.73516,3425.044837,mccormicklynn@gmail.com,+12224248891x9810
Mercedes,E-Class,2008,51827.05,White,196704.3,Manual,Petrol,26-10-2023,Donna Lucas,South Tiffanyton,D0016,36315.76011,15511.28989,morenojill@gmail,(956)586-7004x4152
Kia,Optima,2009,52522.7,Silver,188541.9,Automatic,Petrol,12-06-2024,Lydia Wilson,New Nicholeland,D0003,48989.21099,3533.489008,amyrodriguez@lee-steele.com,(091)4209400
Honda,CR-V,2023,37624.41,Black,167101.2,Manual,Electric,02-06-2021,Ivan Jimenez,Stephensontown,D0030,27380.41406,10243.99594,mitchell10@aguilar.com,+1-154-917-4863x6347
Ford,Focus,2002,24691.27,Silver,108980.1,Automatic,Hybrid,12-11-2020,Barbara Walker,Beckerborough,D0022,19791.59053,4899.679471,mark00@gmail,924-241-2188x70071
Volkswagen,Tiguan,2023,69373.61,Grey,185195.9,Manual,Electric,11-07-2022,Joseph Gonzalez,East Daniellehaven,D0009,61933.9558,7439.654202,pbryant@hotmail.com,-9946
Toyota,Camry,2013,14068.31,Grey,61488.8,Automatic,Diesel,28-09-2022,Emily Thomas,Sullivanmouth,D0029,11378.55717,2689.752834,hendersonlatoya@arnold-wilson.com,290-845-2549x722
Volkswagen,Passat,2005,,Blue,115250.9,Manual,Hybrid,31-10-2020,Matthew Hammond,East Travis,D0047,,,tmitchell@gmail,3831585601x317
Kia,Optima,2020,46262.26,Silver,138772.9,Automatic,Diesel,23-12-2023,Geoffrey Johnston,South Laurashire,D0037,37791.51238,8470.747623,kenneth93@lloyd-mcdaniel.info,9277205981
Kia,Optima,2021,26314.11,Red,75554.3,Manual,Hybrid,07-06-2025,Michael Thomas,Danielfort,D0023,24175.68994,2138.420059,hunterhall@garcia.com,(843)805-2257x3475
Volkswagen,Golf,2023,23330.46,Black,94030.8,Manual,Petrol,31-08-2020,Catherine Green,Alexanderville,D0013,21060.57022,2269.889784,paul56@hotmail.com,0014872839187x20919
Volkswagen,Golf,2011,29446.49,Blue,165177.7,Manual,Hybrid,05-06-2022,Gloria Watson,Brianmouth,D0032,27834.19384,1612.296161,megan14@yahoo.com,+1-318-786-8114x840
Chevrolet,Malibu,2016,35428.59,Red,51565,Automatic,Diesel,06-11-2021,Lori Cook,East Saramouth,D0046,33006.58336,2422.00664,kelseydickerson@hotmail.com,001-326-528-6192x65371
Nissan,Altima,2023,5344.45,,22505.4,Automatic,Petrol,30-12-2020,Rebecca Smith,Catherinemouth,D0047,4941.109482,403.3405179,martinezvictor@benson.com,797-981-6304x9252
BMW,X5,2010,27833.2,Black,169618,Manual,Petrol,17-04-2023,Daniel Snyder,Wilsonburgh,D0048,24573.96248,3259.237517,amack@richards.org,212-420-9808x44128
Honda,CR-V,2001,8435.42,Grey,127205.9,Manual,Hybrid,12-06-2025,Tony Chang,Port Bradton,D0023,6678.739878,1756.680122,rbaker@mendoza.biz,695-937-8184x450
Toyota,RAV4,2015,51448.15,Black,24264.2,Automatic,Diesel,07-12-2020,Nathan Lowe,Lake Isaiah,D0043,37378.69411,14069.45589,alexis62@yahoo.com,(937)733-3230
Hyundai,Elantra,2016,64177.64,White,90149.3,Automatic,Electric,12-07-2024,Lucas Wilson,Caseyport,D0006,55973.25156,8204.388437,arthurwilson@gmail,3413139902
Kia,Optima,2008,47892.16,Red,71249.8,Automatic,Electric,28-09-2023,Mark Chen,West Sandra,D0032,45241.97646,2650.183538,,+1-803-773-3942x570
Mercedes,C-Class,2008,31415.45,,13367.2,Manual,Hybrid,05-07-2024,Patrick Kennedy,Port Christopherchester,D0036,27697.46634,3717.983657,andrewbrown@roberts-allen.org,001-673-232-3312
Kia,Optima,2010,47425.5,White,166314.5,Automatic,Petrol,10-07-2020,Anna Smith,New Denise,D0045,44209.21368,3216.286324,,001-487-809-4133
BMW,X1,2020,36238.39,Black,113135.4,Automatic,Petrol,17-08-2020,Sandy Johnson,Port Samantha,D0011,32653.54997,3584.840033,vrichards@phillips.info,+1-404-230-6599x8141
Volkswagen,Passat,2006,52274.41,White,159244.5,Automatic,Diesel,23-03-2024,Alexis Fletcher,Lake Jamesberg,D0037,38723.76785,13550.64215,,(657)242-0046x0015
Honda,Civic,2017,,Red,,Automatic,Diesel,23-11-2024,Emily Taylor,Hodgehaven,D0049,,,deanjanet@wilson.com,(866)367-4357x2018
Mercedes,C-Class,2002,41297.7,Black,5853.9,Manual,Diesel,07-08-2023,Daniel Taylor,South Pamela,D0024,32437.95577,8859.744235,hbray@gmail.com,
Nissan,Sentra,2014,36580.48,Red,67472.3,Manual,Hybrid,24-02-2025,Samuel Johnson,West Kevinfort,D0045,27145.09795,9435.382045,bashley@sandoval-webb.info,712390210
Chevrolet,Malibu,2024,50593.92,Red,138698.1,Manual,Petrol,08-12-2024,Melissa Johnson,Tamiside,D0003,42772.74925,7821.170752,alee@gmail.com,001-521-317-4375x985
Mercedes,GLA,2006,57418.95,,144802.8,Manual,Petrol,12-10-2022,Glen Mayer,Lake Jasonstad,D0032,54195.60122,3223.348782,stacy10@jones.com,269-305-4513x42446
BMW,X3,2014,62808.13,Grey,34680,Manual,Petrol,21-06-2021,Kenneth Henderson,Port Olivia,D0014,55922.14235,6885.98765,,(705)373-9741
